obs_cd,date,addr,x,y,idx,SO2,CO,O3,NO2,PM10,PM25
111201,2017-06-02,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17319-111201,0.003,0.308333333333333,0.0435,0.0151666666666667,27.125,13.7916666666667
111201,2017-06-03,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17320-111201,0.00370833333333333,0.366666666666667,0.048125,0.015125,29.7916666666667,15.125
111201,2017-06-04,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17321-111201,0.00333333333333333,0.341666666666667,0.057875,0.015,27.5416666666667,15.6666666666667
111201,2017-06-05,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17322-111201,0.0035,0.4,0.072375,0.0274583333333333,27.2083333333333,18.5833333333333
111201,2017-06-06,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17323-111201,0.003375,0.304166666666667,0.042,0.0153333333333333,21.875,15.3333333333333
111201,2017-06-07,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17324-111201,0.00304166666666667,0.4,0.04725,0.021,20.125,15.9166666666667
111201,2017-06-08,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17325-111201,0.00404166666666667,0.583333333333333,0.0695,0.0188333333333333,41.6363636363636,30.7272727272727
111201,2017-06-09,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17326-111201,0.0055,0.595833333333333,0.072125,0.0183333333333333,53.2083333333333,39.8333333333333
111201,2017-06-10,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17327-111201,0.00345833333333333,0.4,0.045,0.0186666666666667,42.1666666666667,24.1666666666667
111201,2017-06-11,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17328-111201,0.00333333333333333,0.370833333333333,0.053625,0.0212916666666667,26.2083333333333,11.875
111201,2017-06-12,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17329-111201,0.00358333333333333,0.333333333333333,0.058625,0.016375,27.2083333333333,14.25
111201,2017-06-13,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17330-111201,0.00345454545454545,0.345454545454545,0.0435,0.0179545454545455,32.7916666666667,18.875
111201,2017-06-14,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17331-111201,0.004125,0.366666666666667,0.05575,0.02125,37.9166666666667,22.625
111201,2017-06-15,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17332-111201,0.00475,0.391666666666667,0.064,0.0197083333333333,43.875,26.125
111201,2017-06-16,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17333-111201,0.006,0.541666666666667,0.1045,0.0241666666666667,58.5416666666667,37.4583333333333
111201,2017-06-17,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17334-111201,0.0075,0.5125,0.090875,0.0209166666666667,44.2083333333333,30.0833333333333
111201,2017-06-18,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17335-111201,0.005375,0.45,0.07225,0.0228333333333333,40.2916666666667,26.9583333333333
111201,2017-06-19,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17336-111201,0.005,0.4875,0.0565,0.0348333333333333,46.625,33.3333333333333
111201,2017-06-20,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17337-111201,0.00433333333333333,0.5,0.073125,0.0389166666666667,45.6086956521739,31.0416666666667
111201,2017-06-21,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17338-111201,0.00508333333333333,0.420833333333333,0.053375,0.0258333333333333,49.125,34.3333333333333
